name	date	distance	class	diameter	velocity
357439 2004 BL86	2175.083333	8.3	APO	569.4811474	15.98
164121 2003 YT1	2175.416667	6.3	APO	1974.600995	23.89
2006 JF42	2175.416667	6.4	ATE	519.3729793	11.84
306383 1993 VD	2175.833333	7.4	ATE	164.240157	16.93
33342 1998 WT24	2176	9.1	ATE	902.5667938	8.58
2009 BJ2	2176.083333	8.2	ATE	13.0460594	9.63
2012 HM	2176.333333	6	APO	51.93729793	6.8
66391 1999 KW4	2176.416667	6.2	ATE	1719.805571	20.76
350751 2002 AW	2176.833333	5.8	APO	237.3992548	8.62
2009 UK14	2176.916667	5.8	APO	27.25708142	8.52
2101 Adonis	2177.166667	8.7	APO	596.3199671	24.1
2013 US3	2177.333333	6.8	APO	216.5106937	7.41
1999 CG9	2178.166667	8	APO	31.29531674	2.86
152637 1997 NC1	2178.5	6.7	ATE	861.9445965	8.84
69230 Hermes	2178.916667	8.2	APO	1085.123956	18.7
2012 FZ23	2179.25	7	APO	786.1028149	41.97
2005 XY4	2179.25	8.6	APO	68.46669297	19.02
297300 1998 SC15	2179.333333	7.7	APO	495.9973446	14.69
2007 HA	2179.333333	7.2	ATE	298.8679546	20.57
1999 FN19	2179.416667	8.6	APO	108.5123956	5.77
1995 YR1	2180	4	APO	312.9531674	29.06
162567 2000 RW37	2180.166667	5.5	APO	343.1463245	8.86
2005 CJ	2181.166667	4.2	APO	312.9531674	12.09
2010 NY65	2181.5	8.5	ATE	171.9805571	12.22
2007 VW137	2182.083333	5.5	APO	786.1028149	21.75
2004 FX1	2182.25	5.9	APO	29.88679546	11.69
2008 TE	2182.75	10	APO	9.8964481	12.6
2002 UK11	2182.916667	8.6	APO	156.8481322	18.05
54509 YORP	2183.083333	9.8	APO	98.964481	6.26
2012 BF86	2183.083333	7.5	ATE	103.6285333	10.94
332446 2008 AF4	2183.083333	3.6	APO	393.9846951	11.92
2001 CQ36	2183.166667	7.7	ATE	108.5123956	4.61
65909 1998 FH12	2183.583333	6.4	APO	495.9973446	16.56
162120 1998 SH36	2183.833333	8.8	APO	272.5708142	17.06
2013 RZ73	2184.75	9.6	APO	226.7145283	21.13
2000 WP19	2184.916667	5.1	ATE	103.6285333	8.45
2003 NW1	2185	7.3	APO	624.4236613	14.34
2012 XO134	2185	7.9	ATE	56.94811474	11.52
2008 WQ63	2185.083333	7.5	APO	327.7021958	16.47
2014 BR57	2185.166667	6.2	APO	56.94811474	11.42
1995 CR	2185.166667	6.4	ATE	156.8481322	30.22
2009 FD	2185.25	3.8	APO	130.460594	16.17
2011 EL11	2185.666667	3.1	APO	376.2524629	19.78
2008 RM98	2186.083333	7.7	APO	285.4166809	8.9
2010 DL	2186.083333	6.6	APO	13.66090123	6.2
164202 2004 EW	2186.166667	8.2	ATE	237.3992548	8.56
2010 DA	2186.25	5.6	APO	298.8679546	20.98
314082 Dryope	2186.583333	3.3	APO	1085.123956	13.98
2012 DM32	2186.75	8.1	APO	19.74600995	8
2005 QZ151	2186.833333	9.5	APO	312.9531674	14.16
2014 CE13	2188.166667	2.3	ATE	54.38502737	17.15
2012 EQ10	2188.25	9.1	APO	22.67145283	8
1999 SO5	2188.333333	6.4	APO	226.7145283	7.08
2009 WV25	2188.333333	7.7	APO	54.38502737	10.36
2002 JX8	2188.416667	7.2	ATE	298.8679546	5.7
2011 OB	2188.583333	6.8	ATE	473.6737868	19.69
2005 UO	2188.833333	3.3	APO	130.460594	18.79
2003 UY12	2188.833333	5.8	ATE	90.25667938	15.84
2012 DX13	2189.166667	9.7	APO	54.38502737	24.1
360191 1988 TA	2189.833333	4.7	APO	260.3031067	13.26
2009 WQ6	2189.916667	0.4	ATE	4.959973446	12.57
33342 1998 WT24	2190	6.7	ATE	902.5667938	9.17
2009 FD	2190.25	3.4	APO	130.460594	15.64
2006 KV89	2190.416667	7.1	APO	188.572931	8.08
2005 UL5	2190.916667	6.1	ATE	312.9531674	18.15
163243 2002 FB3	2191.333333	6.9	ATE	1800.85751	19.1
2010 NH	2191.583333	2.9	APO	24.8587537	10.51
2007 PV27	2192.166667	2.3	APO	312.9531674	16.37
2001 GO2	2192.333333	8.7	APO	47.36737868	5.51
137126 1999 CF9	2192.666667	5	APO	861.9445965	17.37
209215 2003 WP25	2192.833333	9	ATE	49.59973446	4.5
2004 SC56	2192.833333	3.4	ATE	98.964481	10.21
1998 WB2	2193	8.8	APO	149.7888034	13.84
2000 YF29	2193.083333	2.6	APO	298.8679546	7.76
2001 CP36	2193.166667	8.6	ATE	62.44236613	8.75
354182 2002 DU3	2193.25	1.6	APO	248.587537	8.37
2001 GO2	2193.333333	7	APO	47.36737868	5.14
163243 2002 FB3	2193.333333	5.8	ATE	1800.85751	19.02
2006 RH2	2193.75	5.1	APO	12.45889	6.34
1999 FA	2194.25	3.3	APO	248.587537	7.18
2001 GO2	2194.333333	8	APO	47.36737868	4.88
374855 2006 VQ13	2194.916667	2.3	APO	343.1463245	16.44
163243 2002 FB3	2195.333333	10	ATE	1800.85751	19.31
2010 JL88	2195.416667	8	APO	14.97888034	14.28
2007 SH	2195.75	3.1	APO	19.74600995	12.28
2000 PD3	2196.083333	8	APO	716.934288	14.9
90416 2003 YK118	2196.166667	9.4	APO	684.6669297	11.6
144898 2004 VD17	2196.416667	5.8	APO	596.3199671	17.81
7753 1988 XB	2196.5	9	APO	653.8518418	13.43
2008 UB95	2196.833333	8.4	ATE	39.39846951	9.39
371660 2007 CN26	2197.75	6.8	APO	206.7661072	7.89
2005 GR33	2198.333333	7.1	ATE	136.6090123	15.44
290772 2005 VC	2198.416667	1.9	APO	989.64481	14.81
2007 TH3	2198.833333	6.3	ATE	39.39846951	5.56
306383 1993 VD	2198.833333	8.6	ATE	164.240157	16.51
2001 VE2	2198.916667	9.3	APO	34.31463245	5.51
2005 YQ96	2199.083333	8.3	ATE	285.4166809	12.59
2009 WM1	2199.916667	7.3	APO	285.4166809	14.14
2004 LV3	2200	8	APO	596.3199671	20.27
337075 1998 QC1	2200.083333	6.9	APO	393.9846951	15.14
2003 FK1	2200.25	9.8	ATE	86.19445965	14.66
1998 SD9	2200.666667	1.7	ATE	49.59973446	10.69
2005 UL5	2200.916667	6.8	ATE	312.9531674	18.1
